throat._id,throat.area,throat.direct_length,throat.equivalent_diameter,throat.inscribed_diameter,throat.perimeter,throat.total_length,throat.all,throat.boundary,throat.internal,throat.centroid[0],throat.centroid[1],throat.centroid[2],throat.conns[0],throat.conns[1],pore._id,pore.equivalent_diameter,pore.extended_diameter,pore.inscribed_diameter,pore.label,pore.region_volume,pore.surface_area,pore.all,pore.back,pore.bottom,pore.boundary,pore.front,pore.internal,pore.left,pore.right,pore.top,pore.centroid[0],pore.centroid[1],pore.centroid[2],pore.coords[0],pore.coords[1],pore.coords[2]
23737,3.840099249999999e-10,7.310493257956983e-05,1.959617118214678e-05,3.074500231981277e-05,2.7174999999999996e-05,7.381882215913085e-05,True,True,False,0.0016848499999999999,"0,01087",0.000646765,824,4887,18377.0,2.9295750287487073e-05,2.4306059272289273e-05,1.2326303860863151e-05,3377.0,1.3164746405749998e-14,1.9200496249999997e-09,True,False,False,False,False,True,False,False,False,0.0004939884756097561,0.0010063366463414632,0.0004057028658536585,0.0004939884756097561,0.0010063366463414632,0.0004057028658536585
23738,5.02166825e-10,0.00015407899682591094,2.2409079075231984e-05,"0,02174","0,08696",0.00016732366940164456,True,False,True,0.00200008,0.000103265,0.00140223,825,1481,18378.0,2.8687778303468916e-05,2.4306059272289273e-05,1.4892362776285866e-05,3378.0,1.2362017966374998e-14,1.6541965999999997e-09,True,False,False,False,False,True,False,False,False,0.0007498182467532466,0.0021632711688311687,0.0008789171428571429,0.0007498182467532466,0.0021632711688311687,0.0008789171428571429
23739,3.2493147499999994e-10,0.00023065822638358488,1.8025855735581595e-05,1.5372501159906385e-05,5.9785e-05,0.0003256762842526544,True,False,True,0.002027255,2.7174999999999996e-05,0.00136962,825,1500,18379.0,5.1132320692897e-05,3.074500231981277e-05,2.133130670685424e-05,3379.0,6.999791991349999e-14,7.355267024999998e-09,True,False,False,False,False,True,False,False,False,0.0013015453784403668,0.0007871026834862384,0.0008719310665137615,0.0013015453784403668,0.0007871026834862384,0.0008719310665137615
23740,3.2493147499999993e-09,0.00010220251459105192,5.700276089804773e-05,4.481815706729889e-05,0.000277185,0.00010361019360703892,True,False,True,0.00194573,0.00013044,0.001244615,825,3010,18380.0,2.548773604899275e-05,1.88273919403553e-05,9.413696139136847e-06,3380.0,8.66946714525e-15,1.2997258999999997e-09,True,False,False,False,False,True,False,False,False,0.0019189575925925924,0.0012294171296296295,0.0007586857407407406,0.0019189575925925924,0.0012294171296296295,0.0007586857407407406
23741,4.135491499999999e-10,0.00011664145153141615,2.033590789711637e-05,1.5372501159906385e-05,"0,07609",0.0001430002776984361,True,False,True,0.0018207249999999998,"0,08696",0.0012772249999999999,825,3891,18381.0,0.00012875295903668477,6.338244487762451e-05,5.302969982873152e-05,3381.0,1.1175585332978747e-12,7.399575862499998e-08,True,False,False,False,False,True,False,False,False,0.0019935683062778336,0.002140729461284298,0.0002254958935497773,0.0019935683062778336,0.002140729461284298,0.0002254958935497773
23742,1.3883435749999997e-09,0.00012193099849306364,3.726048275317967e-05,2.6625954473018644e-05,0.00020653,0.00014464464363504894,True,False,True,0.0018696399999999999,4.8914999999999995e-05,0.0013750549999999998,825,4072,18382.0,5.16355477034449e-05,3.074500231981277e-05,2.133130670685424e-05,3382.0,7.208501385587499e-14,8.005129975e-09,True,False,False,False,False,True,False,False,False,0.00019444953229398663,0.0012909638084632516,0.002098612071269488,0.00019444953229398663,0.0012909638084632516,0.002098612071269488
23743,1.0309189524999998e-08,7.062392412189106e-05,0.0001015341790974842,8.559046371936797e-05,0.00032609999999999996,8.543451233619366e-05,True,True,False,0.001918555,"0,01087",0.00131527,825,4888,18383.0,6.244152603983525e-05,5.8536740698814386e-05,3.406630386086315e-05,3383.0,1.2747327617275e-13,1.2140621474999997e-08,True,False,False,False,False,True,False,False,False,0.00016646569899244333,0.0021697697355163724,0.0015526165869017632,0.00016646569899244333,0.0021697697355163724,0.0015526165869017632
23744,1.2701866749999997e-09,9.385316113768967e-05,3.5639678379581366e-05,2.6625954473018644e-05,0.00019022499999999998,9.53197059660329e-05,True,False,True,0.00095656,0.001027215,0.0017772449999999998,826,1944,18384.0,0.0001916872859015392,0.00010760751200675964,9.764338816638678e-05,3384.0,3.687894996176625e-12,1.6001398182499996e-07,True,False,False,False,False,True,False,False,False,0.001155166649688738,0.0009672814135213966,0.0002915247781985982,0.001155166649688738,0.0009672814135213966,0.0002915247781985982
23745,2.2449810999999994e-09,0.00012296150240974078,4.738123151628712e-05,3.437395858287811e-05,0.000277185,0.00012700299173423675,True,False,True,0.0009293849999999999,0.001005475,0.00183703,826,3501,18385.0,3.3983648065323664e-05,1.88273919403553e-05,9.413696139136847e-06,3385.0,2.0549848047999997e-14,3.0720793999999994e-09,True,False,False,False,False,True,False,False,False,0.000780601875,0.0012582874218749999,0.000132223359375,0.000780601875,0.0012582874218749999,0.000132223359375
23746,1.9200496249999997e-09,8.338272744591775e-05,4.381837086200261e-05,3.76547838807106e-05,0.00023370499999999999,8.446255529375109e-05,True,False,True,0.00055437,0.00092395,0.001212005,827,1032,18386.0,0.00014372148649702957,7.686250709533691e-05,6.744881097584087e-05,3386.0,1.5544033500057497e-12,8.403909512499999e-08,True,False,False,False,False,True,False,False,False,0.0006362941205329477,0.0008954479663292707,0.0014262434713902086,0.0006362941205329477,0.0008954479663292707,0.0014262434713902086
